txn_id,hour,amount,method,bank,device,network_quality,prior_attempts,reason,strategy,delay_min,channel,success,revenue_recovered
train_003627,8,89.68,UPI,HDFC,ios,good,0,wrong_otp,delayed_retry,37.9,none,0,0.0
train_003628,23,1416.11,UPI,YesBank,android,good,2,network_drop,nudge_then_retry,11.2,sms,1,1416.11
train_003629,22,7427.07,UPI,SBI,android,moderate,0,insufficient_funds,suggest_alt_method,637.9,whatsapp,1,7427.07
train_003630,7,726.72,Card,ICICI,ios,good,0,gateway_error,instant_retry,4.5,none,0,0.0
train_003631,17,381.53,UPI,HDFC,android,good,0,bank_timeout,nudge_then_retry,24.8,whatsapp,1,381.53
train_003632,17,1383.08,NetBanking,YesBank,web,good,1,network_drop,nudge_then_retry,53.6,sms,0,0.0
train_003633,18,993.92,Card,Axis,ios,moderate,0,card_declined,instant_retry,5.4,none,0,0.0
train_003634,9,4886.44,UPI,HDFC,web,moderate,1,insufficient_funds,delayed_retry,920.7,none,1,4886.44
train_003635,9,1286.03,Card,IDFC,ios,moderate,0,insufficient_funds,delayed_retry,313.7,none,0,0.0
train_003636,16,1402.0,UPI,IDFC,android,good,0,bank_timeout,no_action,0.0,none,0,0.0
train_003637,18,360.76,Card,ICICI,ios,moderate,0,bank_timeout,no_action,0.0,none,0,0.0
train_003638,8,2180.48,UPI,IDFC,android,good,0,wrong_otp,instant_retry,6.9,none,1,2180.48
train_003639,22,1715.91,UPI,YesBank,ios,moderate,0,network_drop,delayed_retry,65.5,none,0,0.0
train_003640,10,1425.6,NetBanking,IDFC,ios,moderate,1,bank_timeout,instant_retry,4.5,none,0,0.0
train_003641,9,609.9,Card,IDFC,web,good,0,insufficient_funds,instant_retry,2.9,none,0,0.0
train_003642,18,162.69,Wallet,ICICI,android,good,3,wrong_otp,delayed_retry,318.2,none,0,0.0
train_003643,11,1888.83,UPI,SBI,ios,good,0,wrong_otp,instant_retry,1.4,none,1,1888.83
train_003644,12,2157.99,Wallet,IDFC,web,good,0,wrong_otp,nudge_then_retry,94.0,sms,0,0.0
train_003645,8,151.4,Card,HDFC,ios,moderate,0,card_declined,instant_retry,7.1,none,0,0.0
train_003646,12,667.67,Card,HDFC,web,moderate,1,card_declined,instant_retry,3.1,none,0,0.0
train_003647,18,3685.23,Wallet,SBI,android,moderate,0,bank_timeout,instant_retry,1.0,none,0,0.0
train_003648,1,582.19,UPI,YesBank,android,good,0,wrong_otp,delayed_retry,2112.9,none,0,0.0
train_003649,9,865.48,UPI,Axis,android,moderate,1,bank_timeout,suggest_alt_method,12.2,whatsapp,0,0.0
train_003650,11,3189.24,Card,ICICI,android,good,0,bank_timeout,nudge_then_retry,76.1,email,1,3189.24
train_003651,13,1894.38,UPI,SBI,android,good,1,wrong_otp,nudge_then_retry,5.1,email,1,1894.38
train_003652,7,299.35,UPI,HDFC,web,moderate,0,wrong_otp,instant_retry,5.8,none,1,299.35
train_003653,9,708.02,UPI,IDFC,ios,good,1,insufficient_funds,delayed_retry,16.5,none,1,708.02
train_003654,13,609.88,Card,Kotak,android,moderate,0,insufficient_funds,delayed_retry,17.4,none,0,0.0
train_003655,13,509.47,Card,HDFC,web,moderate,0,card_declined,no_action,0.0,none,0,0.0
train_003656,22,1132.83,UPI,Kotak,web,poor,0,network_drop,nudge_then_retry,71.2,sms,0,0.0
train_003657,19,1123.89,UPI,HDFC,android,good,1,network_drop,nudge_then_retry,59.0,sms,0,0.0
train_003658,11,159.46,NetBanking,ICICI,ios,good,0,insufficient_funds,no_action,0.0,none,0,0.0
train_003659,7,2509.73,Card,HDFC,web,moderate,1,card_declined,delayed_retry,359.8,none,0,0.0
train_003660,13,252.15,Card,ICICI,android,poor,1,network_drop,instant_retry,5.6,none,1,252.15
train_003661,13,1089.49,Wallet,HDFC,android,moderate,0,bank_timeout,delayed_retry,318.9,none,0,0.0
train_003662,12,567.6,UPI,SBI,web,poor,1,gateway_error,delayed_retry,99.3,none,0,0.0
train_003663,16,180.83,UPI,SBI,android,moderate,1,network_drop,instant_retry,5.4,none,0,0.0
train_003664,9,332.84,Card,Axis,web,moderate,2,card_declined,delayed_retry,17.5,none,0,0.0
train_003665,17,4243.57,Card,HDFC,web,good,1,insufficient_funds,instant_retry,1.3,none,1,4243.57
train_003666,10,1597.87,UPI,ICICI,android,poor,0,bank_timeout,nudge_then_retry,46.5,sms,1,1597.87
train_003667,8,1767.0,Wallet,Axis,ios,good,0,card_declined,nudge_then_retry,134.7,sms,0,0.0
train_003668,21,725.19,Card,Kotak,android,good,4,card_declined,instant_retry,4.8,none,0,0.0
train_003669,15,500.92,UPI,HDFC,android,good,0,risk_block,nudge_then_retry,51.9,whatsapp,0,0.0
train_003670,19,95.0,Card,ICICI,web,moderate,0,risk_block,nudge_then_retry,1439.1,whatsapp,0,0.0
train_003671,4,600.42,UPI,HDFC,android,good,0,insufficient_funds,instant_retry,0.8,none,0,0.0
train_003672,13,1276.76,Card,ICICI,web,good,1,risk_block,delayed_retry,436.1,none,0,0.0
train_003673,12,947.01,UPI,HDFC,android,moderate,0,wrong_otp,instant_retry,0.6,none,1,947.01
train_003674,8,300.74,UPI,Kotak,android,moderate,0,insufficient_funds,nudge_then_retry,22.4,whatsapp,1,300.74
train_003675,11,659.47,UPI,Axis,web,moderate,0,insufficient_funds,delayed_retry,211.4,none,1,659.47
train_003676,13,1484.34,UPI,HDFC,web,moderate,1,wrong_otp,instant_retry,0.2,none,1,1484.34
train_003677,8,107.76,UPI,YesBank,ios,good,2,bank_timeout,delayed_retry,17.8,none,0,0.0
train_003678,12,436.34,UPI,ICICI,android,good,1,insufficient_funds,nudge_then_retry,18.9,whatsapp,1,436.34
train_003679,4,439.75,Card,SBI,web,moderate,0,insufficient_funds,instant_retry,2.9,none,0,0.0
train_003680,8,320.85,Wallet,SBI,android,good,1,bank_timeout,delayed_retry,10.9,none,1,320.85
train_003681,19,622.24,UPI,ICICI,web,moderate,3,wrong_otp,instant_retry,7.0,none,1,622.24
train_003682,10,447.23,Card,YesBank,ios,moderate,1,risk_block,nudge_then_retry,50.5,sms,0,0.0
train_003683,12,1403.08,UPI,ICICI,web,good,0,insufficient_funds,delayed_retry,410.1,none,1,1403.08
train_003684,20,171.08,UPI,SBI,android,moderate,0,bank_timeout,instant_retry,4.3,none,0,0.0
train_003685,12,236.04,Card,ICICI,ios,good,0,card_declined,suggest_alt_method,1379.8,email,1,236.04
train_003686,17,906.47,Wallet,HDFC,web,moderate,1,bank_timeout,nudge_then_retry,1384.7,whatsapp,0,0.0
train_003687,12,4200.84,Wallet,HDFC,web,good,1,card_declined,nudge_then_retry,138.0,whatsapp,0,0.0
train_003688,21,550.02,Wallet,YesBank,android,moderate,0,insufficient_funds,suggest_alt_method,1386.9,sms,1,550.02
train_003689,18,1387.37,UPI,YesBank,android,good,0,insufficient_funds,instant_retry,7.8,none,0,0.0
train_003690,11,858.55,UPI,IDFC,web,moderate,0,network_drop,instant_retry,7.2,none,0,0.0
train_003691,13,794.51,Card,ICICI,web,good,1,card_declined,delayed_retry,220.9,none,1,794.51
train_003692,21,737.0,Card,YesBank,ios,good,2,gateway_error,instant_retry,0.6,none,0,0.0
train_003693,11,4645.39,UPI,IDFC,android,good,1,wrong_otp,nudge_then_retry,14.6,whatsapp,0,0.0
train_003694,6,963.04,Card,HDFC,web,good,1,bank_timeout,nudge_then_retry,322.7,email,0,0.0
train_003695,19,383.9,Card,HDFC,ios,good,0,insufficient_funds,nudge_then_retry,247.8,whatsapp,0,0.0
train_003696,15,325.08,UPI,IDFC,web,good,1,wrong_otp,instant_retry,3.1,none,0,0.0
train_003697,11,779.17,UPI,HDFC,web,good,0,wrong_otp,delayed_retry,394.0,none,0,0.0
train_003698,19,1065.31,UPI,Axis,web,good,2,bank_timeout,no_action,0.0,none,0,0.0
train_003699,8,279.2,UPI,HDFC,ios,good,0,wrong_otp,delayed_retry,387.4,none,0,0.0
train_003700,14,211.96,UPI,YesBank,web,moderate,0,wrong_otp,instant_retry,4.8,none,1,211.96
train_003701,17,2752.48,UPI,IDFC,android,moderate,0,bank_timeout,delayed_retry,109.8,none,1,2752.48
train_003702,19,2888.53,UPI,ICICI,ios,good,0,wrong_otp,suggest_alt_method,30.3,whatsapp,1,2888.53
train_003703,16,190.19,Card,SBI,android,good,1,card_declined,no_action,0.0,none,0,0.0
train_003704,6,475.22,Card,SBI,android,poor,1,network_drop,suggest_alt_method,553.9,email,0,0.0
train_003705,10,485.24,Card,SBI,web,poor,0,gateway_error,delayed_retry,164.3,none,1,485.24
train_003706,9,449.21,UPI,Axis,android,moderate,0,network_drop,instant_retry,0.0,none,1,449.21
train_003707,9,350.24,Card,IDFC,android,good,1,risk_block,delayed_retry,11.0,none,0,0.0
train_003708,6,700.8,UPI,ICICI,android,good,0,insufficient_funds,delayed_retry,1555.6,none,0,0.0
train_003709,20,1749.31,Card,Kotak,web,good,0,gateway_error,instant_retry,3.1,none,0,0.0
train_003710,10,984.52,Wallet,IDFC,android,poor,0,bank_timeout,nudge_then_retry,178.5,sms,1,984.52
train_003711,7,325.68,Card,HDFC,web,moderate,0,card_declined,no_action,0.0,none,0,0.0
train_003712,17,370.32,Card,IDFC,android,good,2,risk_block,instant_retry,5.6,none,0,0.0
train_003713,16,368.43,Card,Axis,web,good,1,insufficient_funds,nudge_then_retry,112.0,sms,1,368.43
train_003714,16,347.52,Card,IDFC,android,good,1,insufficient_funds,instant_retry,5.2,none,0,0.0
train_003715,8,351.0,UPI,HDFC,android,good,0,wrong_otp,nudge_then_retry,14.6,whatsapp,1,351.0
train_003716,22,1381.78,UPI,ICICI,ios,moderate,0,bank_timeout,instant_retry,3.9,none,0,0.0
train_003717,13,89.75,Card,HDFC,web,moderate,0,gateway_error,delayed_retry,32.6,none,0,0.0
train_003718,14,3086.31,UPI,IDFC,web,good,3,wrong_otp,nudge_then_retry,6.3,whatsapp,1,3086.31
train_003719,16,1757.81,Wallet,IDFC,android,moderate,0,gateway_error,suggest_alt_method,533.1,sms,0,0.0
train_003720,23,1023.74,Card,YesBank,android,poor,0,risk_block,suggest_alt_method,51.0,sms,0,0.0
train_003721,13,236.59,UPI,Axis,web,poor,0,network_drop,delayed_retry,306.6,none,0,0.0
train_003722,10,366.17,UPI,SBI,android,moderate,1,network_drop,nudge_then_retry,7.5,sms,1,366.17
train_003723,16,609.77,UPI,ICICI,android,good,1,wrong_otp,nudge_then_retry,7.2,whatsapp,1,609.77
train_003724,8,1653.37,Card,YesBank,ios,moderate,1,risk_block,nudge_then_retry,676.4,sms,0,0.0
train_003725,9,1146.97,UPI,SBI,web,moderate,1,insufficient_funds,delayed_retry,25.9,none,0,0.0
train_003726,10,55.94,Wallet,ICICI,web,moderate,1,gateway_error,delayed_retry,12.8,none,1,55.94
train_003727,17,352.89,Card,Axis,android,good,2,card_declined,delayed_retry,178.1,none,1,352.89
train_003728,19,804.97,UPI,HDFC,android,good,0,bank_timeout,nudge_then_retry,171.2,sms,1,804.97
train_003729,10,2562.19,UPI,Kotak,web,moderate,0,wrong_otp,delayed_retry,2373.7,none,0,0.0
train_003730,16,378.84,UPI,SBI,android,good,0,insufficient_funds,instant_retry,0.2,none,0,0.0
train_003731,6,1024.07,UPI,HDFC,android,good,0,insufficient_funds,instant_retry,7.4,none,1,1024.07
train_003732,16,1322.38,UPI,IDFC,android,good,1,bank_timeout,delayed_retry,130.3,none,1,1322.38
train_003733,10,827.46,UPI,SBI,android,good,0,bank_timeout,delayed_retry,436.2,none,1,827.46
train_003734,6,158.33,Card,YesBank,web,moderate,2,insufficient_funds,nudge_then_retry,14.3,whatsapp,0,0.0
train_003735,10,445.38,UPI,HDFC,android,good,0,wrong_otp,instant_retry,4.2,none,1,445.38
train_003736,18,4200.84,NetBanking,SBI,ios,good,1,gateway_error,suggest_alt_method,527.5,whatsapp,0,0.0
train_003737,11,902.54,NetBanking,SBI,ios,good,0,gateway_error,nudge_then_retry,102.8,whatsapp,1,902.54
train_003738,17,3294.7,UPI,Kotak,android,good,0,wrong_otp,delayed_retry,312.0,none,0,0.0
train_003739,14,678.84,UPI,SBI,android,moderate,0,insufficient_funds,suggest_alt_method,193.9,whatsapp,0,0.0
train_003740,16,299.96,UPI,IDFC,ios,moderate,1,network_drop,nudge_then_retry,44.9,email,0,0.0
train_003741,17,663.49,UPI,IDFC,android,good,0,bank_timeout,suggest_alt_method,425.0,whatsapp,1,663.49
train_003742,22,2038.88,Card,ICICI,android,moderate,1,bank_timeout,nudge_then_retry,19.9,sms,0,0.0
train_003743,8,221.07,Wallet,Kotak,web,moderate,1,wrong_otp,delayed_retry,12.7,none,0,0.0
train_003744,10,207.69,NetBanking,IDFC,web,moderate,0,insufficient_funds,delayed_retry,2581.5,none,1,207.69
train_003745,16,259.68,UPI,SBI,ios,poor,0,bank_timeout,nudge_then_retry,59.5,whatsapp,1,259.68
train_003746,20,1229.24,UPI,HDFC,android,good,1,wrong_otp,instant_retry,0.7,none,1,1229.24
train_003747,18,506.17,Card,SBI,android,good,0,insufficient_funds,instant_retry,2.4,none,0,0.0
train_003748,14,2339.75,NetBanking,ICICI,web,good,1,bank_timeout,suggest_alt_method,8.9,sms,0,0.0
train_003749,19,245.85,UPI,Kotak,ios,good,0,network_drop,delayed_retry,64.5,none,0,0.0
train_003750,18,240.37,NetBanking,SBI,web,good,1,card_declined,instant_retry,3.6,none,0,0.0
train_003751,13,900.59,UPI,YesBank,android,good,0,risk_block,nudge_then_retry,86.8,email,0,0.0
train_003752,6,455.76,UPI,HDFC,ios,poor,2,network_drop,delayed_retry,91.5,none,0,0.0
train_003753,11,2196.4,Wallet,SBI,ios,good,5,card_declined,suggest_alt_method,5.9,sms,0,0.0
train_003754,9,201.72,UPI,HDFC,android,good,1,bank_timeout,nudge_then_retry,60.3,whatsapp,0,0.0
train_003755,11,445.2,Card,IDFC,android,good,1,insufficient_funds,no_action,0.0,none,0,0.0
train_003756,18,769.07,UPI,Kotak,android,good,0,insufficient_funds,instant_retry,4.6,none,0,0.0
train_003757,14,1942.13,UPI,Kotak,android,moderate,0,wrong_otp,nudge_then_retry,111.1,whatsapp,1,1942.13
train_003758,14,1131.38,UPI,Kotak,web,moderate,0,insufficient_funds,delayed_retry,32.4,none,0,0.0
train_003759,23,2493.26,UPI,YesBank,android,poor,1,bank_timeout,instant_retry,6.4,none,0,0.0
train_003760,12,1069.56,UPI,YesBank,android,good,0,bank_timeout,delayed_retry,2706.6,none,0,0.0
train_003761,17,1694.45,UPI,YesBank,web,moderate,1,insufficient_funds,delayed_retry,1652.7,none,0,0.0
train_003762,15,298.45,Card,IDFC,ios,moderate,1,risk_block,instant_retry,0.0,none,0,0.0
train_003763,6,79.18,Wallet,SBI,android,good,1,bank_timeout,delayed_retry,708.4,none,0,0.0
train_003764,23,436.98,UPI,IDFC,android,poor,1,bank_timeout,suggest_alt_method,251.5,email,1,436.98
train_003765,17,1222.86,UPI,SBI,android,good,0,wrong_otp,nudge_then_retry,50.8,whatsapp,0,0.0
train_003766,8,8254.08,NetBanking,YesBank,ios,moderate,0,network_drop,delayed_retry,100.3,none,0,0.0
train_003767,20,1510.83,Card,Kotak,web,good,0,card_declined,instant_retry,5.5,none,0,0.0
train_003768,19,59.07,UPI,Axis,android,moderate,1,insufficient_funds,nudge_then_retry,24.0,whatsapp,0,0.0
train_003769,16,2560.07,UPI,Kotak,android,moderate,1,wrong_otp,delayed_retry,1978.2,none,0,0.0
train_003770,17,545.01,UPI,YesBank,android,good,2,insufficient_funds,instant_retry,0.4,none,0,0.0
train_003771,21,3550.81,UPI,HDFC,android,good,0,network_drop,delayed_retry,214.4,none,0,0.0
train_003772,20,1457.29,UPI,IDFC,android,good,1,network_drop,nudge_then_retry,322.4,whatsapp,0,0.0
train_003773,15,3165.63,UPI,YesBank,android,good,0,wrong_otp,instant_retry,1.6,none,0,0.0
train_003774,10,320.45,UPI,YesBank,ios,good,0,network_drop,instant_retry,1.2,none,1,320.45
train_003775,15,514.45,Card,ICICI,web,good,0,card_declined,nudge_then_retry,240.0,whatsapp,0,0.0
train_003776,11,181.04,UPI,SBI,android,poor,0,bank_timeout,instant_retry,1.6,none,0,0.0
train_003777,7,1076.36,Card,Kotak,web,good,0,bank_timeout,suggest_alt_method,17.9,sms,1,1076.36
train_003778,14,934.01,NetBanking,Axis,android,poor,1,bank_timeout,nudge_then_retry,994.5,sms,1,934.01
train_003779,14,585.1,Card,Kotak,ios,moderate,1,insufficient_funds,nudge_then_retry,1092.2,whatsapp,1,585.1
train_003780,6,451.34,UPI,YesBank,ios,moderate,0,network_drop,delayed_retry,101.0,none,0,0.0
train_003781,15,1120.95,UPI,Axis,ios,good,0,bank_timeout,suggest_alt_method,159.9,sms,1,1120.95
train_003782,10,1730.28,Wallet,YesBank,android,good,1,insufficient_funds,delayed_retry,172.4,none,0,0.0
train_003783,21,1836.79,UPI,IDFC,ios,poor,1,gateway_error,nudge_then_retry,150.0,sms,1,1836.79
train_003784,11,609.74,NetBanking,Kotak,web,moderate,1,wrong_otp,delayed_retry,13.7,none,0,0.0
train_003785,16,1399.25,UPI,Kotak,android,moderate,0,bank_timeout,delayed_retry,1979.6,none,0,0.0
train_003786,8,961.08,NetBanking,Axis,android,good,1,network_drop,no_action,0.0,none,0,0.0
train_003787,12,778.85,UPI,Kotak,ios,moderate,0,insufficient_funds,instant_retry,1.4,none,0,0.0
train_003788,15,354.36,UPI,YesBank,android,moderate,0,bank_timeout,delayed_retry,32.9,none,0,0.0
train_003789,16,1022.91,Wallet,IDFC,ios,moderate,0,insufficient_funds,instant_retry,4.4,none,1,1022.91
train_003790,21,686.49,UPI,HDFC,web,good,0,wrong_otp,nudge_then_retry,11.8,whatsapp,0,0.0
train_003791,12,1045.9,UPI,IDFC,android,moderate,0,insufficient_funds,nudge_then_retry,537.8,whatsapp,1,1045.9
train_003792,20,192.48,NetBanking,ICICI,android,poor,2,insufficient_funds,delayed_retry,45.8,none,0,0.0
train_003793,12,418.64,UPI,ICICI,web,moderate,1,insufficient_funds,no_action,0.0,none,0,0.0
train_003794,18,961.82,UPI,Kotak,android,good,0,network_drop,instant_retry,4.1,none,1,961.82
train_003795,4,122.18,UPI,Kotak,web,good,2,wrong_otp,instant_retry,3.0,none,0,0.0
train_003796,15,274.96,UPI,HDFC,android,good,1,insufficient_funds,delayed_retry,10.3,none,1,274.96
train_003797,12,135.0,UPI,ICICI,android,good,1,bank_timeout,no_action,0.0,none,0,0.0
train_003798,7,892.14,UPI,YesBank,ios,moderate,0,insufficient_funds,delayed_retry,45.4,none,0,0.0
train_003799,12,160.76,Card,Kotak,ios,good,3,risk_block,delayed_retry,11.1,none,0,0.0
train_003800,19,5397.46,Wallet,ICICI,ios,good,1,wrong_otp,delayed_retry,490.4,none,0,0.0
train_003801,20,443.77,UPI,HDFC,android,poor,0,bank_timeout,nudge_then_retry,53.5,email,1,443.77
train_003802,14,5195.34,Card,Axis,android,moderate,0,card_declined,no_action,0.0,none,0,0.0
train_003803,15,272.18,Card,HDFC,android,good,1,card_declined,instant_retry,6.2,none,0,0.0
train_003804,6,1725.77,Card,YesBank,android,good,0,bank_timeout,nudge_then_retry,128.2,email,1,1725.77
train_003805,17,229.23,UPI,Kotak,android,good,0,wrong_otp,instant_retry,7.3,none,0,0.0
train_003806,1,4200.29,Card,HDFC,web,good,1,bank_timeout,instant_retry,1.8,none,0,0.0
train_003807,16,511.64,UPI,YesBank,ios,good,0,wrong_otp,delayed_retry,37.5,none,1,511.64
train_003808,14,1478.74,Card,HDFC,ios,moderate,0,insufficient_funds,instant_retry,1.0,none,0,0.0
train_003809,10,1393.12,Card,Kotak,web,good,2,gateway_error,instant_retry,6.8,none,0,0.0
train_003810,18,575.28,UPI,YesBank,android,good,1,network_drop,delayed_retry,18.2,none,0,0.0
train_003811,20,1959.06,NetBanking,SBI,android,poor,0,network_drop,nudge_then_retry,14.7,whatsapp,0,0.0
train_003812,10,287.84,UPI,YesBank,web,good,0,risk_block,instant_retry,6.3,none,0,0.0
train_003813,5,348.63,UPI,ICICI,android,moderate,2,bank_timeout,suggest_alt_method,48.5,sms,0,0.0
train_003814,22,1558.74,UPI,Kotak,ios,good,0,bank_timeout,delayed_retry,14.6,none,0,0.0
train_003815,17,174.87,UPI,IDFC,ios,good,2,insufficient_funds,nudge_then_retry,7.2,whatsapp,0,0.0
train_003816,5,235.51,Card,SBI,android,moderate,0,risk_block,suggest_alt_method,34.9,email,0,0.0
train_003817,10,789.91,UPI,IDFC,ios,good,0,wrong_otp,nudge_then_retry,312.7,sms,0,0.0
train_003818,14,1653.06,NetBanking,SBI,android,poor,0,network_drop,no_action,0.0,none,0,0.0
train_003819,18,914.08,UPI,YesBank,android,moderate,0,wrong_otp,instant_retry,0.2,none,1,914.08
train_003820,11,3459.95,NetBanking,Axis,android,moderate,0,risk_block,delayed_retry,857.8,none,0,0.0
train_003821,10,3321.98,UPI,HDFC,android,good,0,insufficient_funds,nudge_then_retry,17.1,whatsapp,1,3321.98
train_003822,10,125.36,Card,ICICI,android,good,0,insufficient_funds,delayed_retry,17.9,none,0,0.0
train_003823,16,222.18,Card,ICICI,ios,good,0,insufficient_funds,delayed_retry,496.3,none,0,0.0
train_003824,14,273.63,Card,YesBank,ios,moderate,1,bank_timeout,instant_retry,3.9,none,0,0.0
train_003825,21,653.3,NetBanking,SBI,android,good,0,gateway_error,delayed_retry,274.5,none,1,653.3
train_003826,15,846.65,UPI,YesBank,web,moderate,0,wrong_otp,nudge_then_retry,18.9,whatsapp,1,846.65
train_003827,6,447.21,NetBanking,IDFC,ios,good,0,gateway_error,no_action,0.0,none,0,0.0
train_003828,9,478.33,UPI,Kotak,web,good,2,wrong_otp,no_action,0.0,none,0,0.0
train_003829,9,345.82,UPI,ICICI,android,good,0,insufficient_funds,instant_retry,0.2,none,0,0.0
train_003830,13,1032.68,Card,YesBank,android,good,0,risk_block,delayed_retry,1274.7,none,0,0.0
train_003831,19,1830.32,UPI,SBI,web,good,1,bank_timeout,nudge_then_retry,20.3,whatsapp,0,0.0
train_003832,17,206.89,UPI,IDFC,android,good,0,wrong_otp,suggest_alt_method,28.7,whatsapp,1,206.89
train_003833,18,1176.16,Card,HDFC,android,poor,0,bank_timeout,nudge_then_retry,815.5,email,0,0.0
train_003834,21,440.14,NetBanking,Kotak,android,moderate,0,bank_timeout,delayed_retry,197.7,none,1,440.14
train_003835,5,680.85,UPI,IDFC,web,good,0,wrong_otp,instant_retry,3.7,none,0,0.0
train_003836,9,307.26,UPI,HDFC,android,poor,0,network_drop,delayed_retry,20.6,none,0,0.0
train_003837,15,1816.01,UPI,IDFC,web,good,1,insufficient_funds,instant_retry,6.3,none,0,0.0
train_003838,2,1603.99,Card,IDFC,web,moderate,3,card_declined,instant_retry,3.3,none,0,0.0
train_003839,17,659.33,Card,IDFC,ios,good,3,gateway_error,instant_retry,0.8,none,0,0.0
train_003840,9,2084.22,UPI,Kotak,android,good,0,insufficient_funds,delayed_retry,77.7,none,0,0.0
train_003841,14,289.62,NetBanking,IDFC,ios,good,0,network_drop,instant_retry,7.7,none,0,0.0
train_003842,13,2102.55,UPI,YesBank,android,good,0,wrong_otp,no_action,0.0,none,0,0.0
train_003843,11,392.21,Card,YesBank,ios,poor,0,network_drop,nudge_then_retry,23.9,sms,1,392.21
